assessmentId,SCI_NAME,Phylacine ,Phylogeny,,Total_Geo_Area_KM2,Current_Area_KM2,Extinct_Area_KM2,Scaled_Log_Current_Area_KM2,CurrentArea_TotalArea,Scaled_CurrentArea_TotalArea,Area.Method,Area.Source,Body_Mass_g,Scaled_Log_Mass_g,Mass.Method,Body_Mass_Source,Brain_mass_g,Scaled_Log_Brain_Mass_g,BrainMass_Method,BrainMass_Source,Generation_time_d,Scaled_Log_Generation_time_d,Generation_time_Method,Generation_time_Source,IUCN_Threats:,IUCNredlist_status,1_Residential_&_commercial_development,2_Agriculture_&_aquaculture,3_Energy_production_&_mining,4_Transportation_&_service_corridors,5_Biological_resource_use,6_Human_intrusions_&_disturbance,7_Natural_system_modifications,"8_Invasive_and_other_problematic_species,_genes_&_diseases",9_Pollution,10_Geological_events,11_Climate_change_&_severe_weather,12_Other_options
21980197,Rhinolophus_fumigatus,Rhinolophus_fumigatus,Rhinolophus_fumigatus,,9043862.169,9043862.169,0,0.75882442,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,12.9,-0.143486373,Reported,PHYLACINE 1.2.1,0.33924441,-0.975333612,Imputed_825,COMBINE,2768.337966,0.612199184,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
21979893,Rhinolophus_hildebrandtii,Rhinolophus_hildebrandtii,Rhinolophus_hildebrandtii,,3494162.35,3493849.92,312.4298348,0.330092586,0.999910585,0.227281244,Extraction of polygon shapefile using R packages,IUCN Red List,25.8,-0.14348063,Reported,PHYLACINE 1.2.1,0.63,-0.763021769,Imputed_825,COMBINE,2815.886519,0.633923572,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
203829273,Rhinolophus_hillorum,Rhinolophus_hillorum,Rhinolophus_hillorum,,32100.09475,32100.09475,0,-1.784035896,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,14.8,-0.143485527,Reported,PHYLACINE 1.2.1,0.382559723,-0.934118309,Imputed_825,COMBINE,2761.014047,0.608819841,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
21977797,Rhinolophus_landeri,Rhinolophus_landeri,Rhinolophus_landeri,,12911654.45,12911654.45,0,0.919323097,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,8.9,-0.143488154,Reported,PHYLACINE 1.2.1,0.276,-1.046099753,Imputed_825,COMBINE,2543.647841,0.504217791,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
21994351,Rhinolophus_simulator,Rhinolophus_simulator,Rhinolophus_simulator,,2116605.147,2116605.147,0,0.104164184,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,8.1,-0.14348851,Reported,PHYLACINE 1.2.1,0.2900816,-1.02903198,Imputed_825,COMBINE,2777.830074,0.616565676,Imputed_825,COMBINE,,Least Concern,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No
82345569,Rhinopoma_cystops,Rhinopoma_hardwickii ,Rhinopoma_hardwickii ,,15137849.5,15137849.5,0,0.991028214,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,12,-0.143486774,Reported,Combine database,0.275,-1.047344735,From close relative hardwickii,Inferred,1717.043391,0.002891994,From close relative hardwickii,Inferred,,Least Concern,No,No,No,No,No,Yes,No,No,Yes,No,No,No
21999269,Rhinopoma_hardwickii,Rhinopoma_hardwickii,Rhinopoma_hardwickii,,25227790.32,25223604.54,4185.783334,1.221190035,0.999834081,0.226801677,Extraction of polygon shapefile using R packages,IUCN Red List,14.2,-0.143485794,Reported,PHYLACINE 1.2.1,0.275,-1.047344735,Imputed_825,COMBINE,1717.043391,0.002891994,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
21998943,Rhinopoma_microphyllum,Rhinopoma_microphyllum,Rhinopoma_microphyllum,,10181150.31,10181150.31,0,0.812220454,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,27.9,-0.143479695,Reported,PHYLACINE 1.2.1,0.4035,-0.915839667,Imputed_825,COMBINE,2286.466861,0.368244079,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22043105,Rousettus_aegyptiacus,Rousettus_aegyptiacus,Rousettus_aegyptiacus,,4601462.552,4601462.552,0,0.454224736,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,132.2,-0.143433256,Reported,PHYLACINE 1.2.1,2.6,-0.276814204,Imputed_825,COMBINE,1825,0.080676397,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
22004557,Saccolaimus_peli,Saccolaimus_peli,Saccolaimus_peli,,2031524.217,2026303.508,5220.709601,0.084509919,0.997430152,0.211732599,Extraction of polygon shapefile using R packages,IUCN Red List,100,-0.143447593,Reported,PHYLACINE 1.2.1,1.177849834,-0.548402596,Imputed_825,COMBINE,2021.699123,0.21125012,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,No,No,No,No,No,No
95509640,Sciurocheirus_alleni,Sciurocheirus_alleni,Sciurocheirus_alleni,,95828.02932,95828.02932,0,-1.29101598,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,332.5,-0.143344076,Reported,PHYLACINE 1.2.1,5.7757,-0.003055641,Imputed_825,COMBINE,1512.5017,-0.158910355,Imputed_825,COMBINE,,Near Threatened,No,Yes,No,No,Yes,No,No,No,No,No,No,No
22025597,Scotoecus_albofuscus,Scotoecus_albofuscus,Scotoecus_albofuscus,,3484081.12,3484081.12,0,0.328830432,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,4.5,-0.143490113,Reported,PHYLACINE 1.2.1,0.19187196,-1.170802324,Imputed_825,COMBINE,2053.811918,0.231353434,Imputed_825,COMBINE,,Data Deficient,No,No,No,No,No,No,No,No,No,No,No,No
22025420,Scotoecus_hirundo,Scotoecus_hirundo,Scotoecus_hirundo,,5431625.944,5431625.944,0,0.528993592,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,9.3,-0.143487976,Reported,PHYLACINE 1.2.1,0.2087238,-1.141928014,Imputed_825,COMBINE,2045.341076,0.226081187,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
84466694,Scotonycteris_occidentalis,Scotonycteris_zenkeri,Scotonycteris_occidentalis,,346156.1284,346156.1284,0,-0.712059452,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,21.3,-0.143482633,Reported,Combine database,0.71,-0.722018712,From close relative zenkeri,Inferred,1463.242953,-0.201147057,From close relative zenkeri,Inferred,,Least Concern,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
192236400,Scotonycteris_zenkeri,Scotonycteris_zenkeri,Scotonycteris_zenkeri,,115444.5169,115444.5169,0,-1.207064449,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,20.8,-0.143482856,Reported,PHYLACINE 1.2.1,0.71,-0.722018712,Imputed_825,COMBINE,1463.242953,-0.201147057,Imputed_825,COMBINE,,Near Threatened,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No
22030888,Scotophilus_dinganii,Scotophilus_dinganii,Scotophilus_dinganii,,11720523,11720523,0,0.875692267,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,25.1,-0.143480941,Reported,PHYLACINE 1.2.1,0.4385,-0.887308434,Imputed_825,COMBINE,2355.075874,0.405958989,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22032119,Scotophilus_leucogaster,Scotophilus_leucogaster,Scotophilus_leucogaster,,5876597.642,5494302.987,382294.6557,0.534165522,0.93494626,-0.179948955,Extraction of polygon shapefile using R packages,IUCN Red List,20.2,-0.143483123,Reported,PHYLACINE 1.2.1,2.45709848,-0.296203647,Imputed_825,COMBINE,2362.203874,0.409814119,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22031866,Scotophilus_nigrita,Scotophilus_nigrita,Scotophilus_nigrita,,2480842.47,2480842.47,0,0.175741684,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,101,-0.143447148,Reported,PHYLACINE 1.2.1,1.046,-0.589121685,Imputed_825,COMBINE,2343.059078,0.399433294,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,No,No,No,No,No,No,No,No
22032438,Scotophilus_nux,Scotophilus_nux,Scotophilus_nux,,1011828.842,1011828.842,0,-0.22853819,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,30,-0.14347876,Reported,PHYLACINE 1.2.1,4.172010916,-0.11461774,Imputed_825,COMBINE,2403.030741,0.431673357,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22032552,Scotophilus_viridis,Scotophilus_viridis,Scotophilus_viridis,,5060081.653,5047924.274,12157.3789,0.495968581,0.997597395,0.212780965,Extraction of polygon shapefile using R packages,IUCN Red List,19.6,-0.14348339,Reported,PHYLACINE 1.2.1,0.514012395,-0.832811234,Imputed_825,COMBINE,2292.405589,0.371553086,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
123584478,Smutsia_gigantea,Smutsia_gigantea,Smutsia_gigantea,,3706216.945,3683875.732,22341.21247,0.353966575,0.993971963,0.190054871,Extraction of polygon shapefile using R packages,IUCN Red List,32999.7,-0.128799441,Reported,PHYLACINE 1.2.1,83.23626752,0.912055741,Imputed_825,COMBINE,1825,0.080676397,Imputed_825,COMBINE,,Endangered,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No
123792572,Sousa_teuszii,Sousa_teuszii,Sousa_teuszii,,212072.9225,212072.9225,0,-0.932925074,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,100000,-0.098968451,Reported,PHYLACINE 1.2.1,825.4085762,1.698946906,Imputed_825,COMBINE,4708.700726,1.289781392,Imputed_825,COMBINE,,Critically Endangered,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No
22233646,Steatomys_caurinus,Steatomys_caurinus,Steatomys_caurinus,,1165579.042,1165579.042,0,-0.164771042,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,44.8,-0.14347217,Reported,PHYLACINE 1.2.1,0.988900023,-0.608375693,Imputed_825,COMBINE,633.903383,-1.268248724,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22233546,Steatomys_cuppedius,Steatomys_cuppedius,Steatomys_cuppedius,,1187516.35,83941.16626,0,-1.350717292,0.070686325,-5.597580017,Extraction of polygon shapefile using R packages,IUCN Red List,16.2,-0.143484904,Reported,PHYLACINE 1.2.1,0.864384745,-0.654533961,Imputed_825,COMBINE,594.7313184,-1.349618578,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
115159338,Steatomys_jacksoni,Steatomys_jacksoni,Steatomys_jacksoni,,660.9144275,660.9144275,0,-3.534422588,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,33.4,-0.143477246,Reported,PHYLACINE 1.2.1,1.151149389,-0.556267301,Imputed_825,COMBINE,640.3921887,-1.255257174,Imputed_825,COMBINE,,Data Deficient,No,No,No,No,Yes,No,No,No,No,No,No,No
50373009,Stenella_attenuata,Stenella_attenuata,Stenella_attenuata,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,57400,-0.117935533,Reported,PHYLACINE 1.2.1,780,1.679538832,Imputed_825,COMBINE,8395,2.02739506,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
50373865,Stenella_clymene,Stenella_clymene,Stenella_clymene,,111222452.1,111222452.1,0,1.890040553,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,68000,-0.113216024,Reported,PHYLACINE 1.2.1,654.7050253,1.619477762,Imputed_825,COMBINE,5104.119518,1.392644899,Imputed_825,COMBINE,,Least Concern,No,No,Yes,No,Yes,No,No,No,No,No,No,No
50374282,Stenella_coeruleoalba,Stenella_coeruleoalba,Stenella_coeruleoalba,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,135900,-0.082984455,Reported,PHYLACINE 1.2.1,836.3333333,1.703456825,Imputed_825,COMBINE,7926.62525,1.954161195,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,Yes,No,No,No
50375312,Stenella_frontalis,Stenella_frontalis,Stenella_frontalis,,143169347.1,143169347.1,0,2.003861471,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,110000,-0.094516084,Reported,PHYLACINE 1.2.1,1240.792396,1.838759788,Imputed_825,COMBINE,7592.147372,1.899164078,Imputed_825,COMBINE,,Least Concern,No,No,Yes,No,No,No,No,No,No,No,No,No
156927622,Stenella_longirostris,Stenella_longirostris,Stenella_longirostris,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,50500,-0.121007665,Reported,PHYLACINE 1.2.1,450,1.490877215,Imputed_825,COMBINE,5049.691454,1.378968851,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,Yes,No,No,No,No,No,No
178929751,Steno_bredanensis,Steno_bredanensis,Steno_bredanensis,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,130000,-0.085611351,Reported,PHYLACINE 1.2.1,805.653615,1.690638051,Imputed_825,COMBINE,6106.875741,1.621455433,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
22455058,Stochomys_longicaudatus,Stochomys_longicaudatus,Stochomys_longicaudatus,,1902718.14,1902718.14,0,0.056142249,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,71,-0.143460505,Reported,PHYLACINE 1.2.1,1.267550051,-0.523228564,Imputed_825,COMBINE,598.0667451,-1.342484329,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22288134,Suncus_etruscus,Suncus_etruscus,Suncus_etruscus,,661589.1398,68346.78333,0,-1.443363004,0.103306991,-5.393096706,Extraction of polygon shapefile using R packages,IUCN Red List,2.1,-0.143491182,Reported,PHYLACINE 1.2.1,0.071,-1.511787494,Imputed_825,COMBINE,590.755,-1.358176116,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22288732,Suncus_megalura,Suncus_megalura,Suncus_megalura,,4587444.369,4587444.369,0,0.452849346,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,4.7,-0.143490024,Reported,PHYLACINE 1.2.1,0.16,-1.233108391,Imputed_825,COMBINE,591.2381306,-1.357133289,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22288989,Suncus_varilla,Suncus_varilla,Suncus_varilla,,2112790.67,2112790.67,0,0.103351064,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,5,-0.143489891,Reported,PHYLACINE 1.2.1,0.147084106,-1.261977787,Imputed_825,COMBINE,503.6903656,-1.561565828,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50194717,Sylvicapra_grimmia,Sylvicapra_grimmia,Sylvicapra_grimmia,,14480842.23,14480842.23,0,0.971026221,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,19499.8,-0.134810091,Reported,PHYLACINE 1.2.1,76.61111111,0.883607609,Imputed_825,COMBINE,1986.497967,0.188843226,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
115202124,Sylvisorex_camerunensis,Sylvisorex_camerunensis,Sylvisorex_camerunensis,,6366.88903,6366.88903,0,-2.513289556,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,5,-0.143489891,Reported,PHYLACINE 1.2.1,0.364307806,-0.950885706,Imputed_825,COMBINE,627.3738794,-1.281456695,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
48294485,Sylvisorex_corbeti,Sylvisorex_ollula,Sylvisorex_corbeti,,316.9866593,316.9866593,0,-3.865642179,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,16.59,-0.14348473,Reported,Combine database,9.349635944,0.162156149,From close relative ollula,Inferred,988.9588362,-0.70089409,From close relative ollula,Inferred,,Data Deficient,No,No,No,No,No,No,No,No,No,No,No,No
22291264,Sylvisorex_ollula,Sylvisorex_ollula,Sylvisorex_ollula,,1419469.504,1419469.504,0,-0.075937348,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,13.2,-0.14348624,Reported,PHYLACINE 1.2.1,9.349635944,0.162156149,Imputed_825,COMBINE,988.9588362,-0.70089409,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50195031,Syncerus_caffer,Syncerus_caffer,Syncerus_caffer,,9038219.901,9037804.919,0,0.758522401,0.999954086,0.227553931,Extraction of polygon shapefile using R packages,IUCN Red List,580002.7,0.114746347,Reported,PHYLACINE 1.2.1,583.2857143,1.579859537,Imputed_825,COMBINE,4169.76,1.134721231,Imputed_825,COMBINE,,Near Threatened,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
22111004,Taphozous_mauritianus,Taphozous_mauritianus,Taphozous_mauritianus,,10761037.34,9441047.17,1319990.172,0.778199349,0.877336159,-0.54107905,Extraction of polygon shapefile using R packages,IUCN Red List,27.3,-0.143479962,Reported,PHYLACINE 1.2.1,0.5505,-0.809288972,Imputed_825,COMBINE,1700.305231,-0.009604395,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22109884,Taphozous_nudiventris,Taphozous_nudiventris,Taphozous_nudiventris,,2630371.668,2630371.668,0,0.20212465,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,30.1,-0.143478715,Reported,PHYLACINE 1.2.1,0.592674614,-0.783969774,Imputed_825,COMBINE,1690.357497,-0.017089596,Imputed_825,COMBINE,,Least Concern,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No
166505490,Taphozous_perforatus,Taphozous_perforatus,Taphozous_perforatus,,3107061.731,3107061.731,0,0.277203652,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,27.3,-0.143479962,Reported,PHYLACINE 1.2.1,0.514989765,-0.83215967,Imputed_825,COMBINE,1799.549356,0.062761491,Imputed_825,COMBINE,,Least Concern,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No
115162729,Taterillus_gracilis,Taterillus_gracilis,Taterillus_gracilis,,2409885.227,2409885.227,0,0.162660368,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,48,-0.143470745,Reported,PHYLACINE 1.2.1,1,-0.604547199,Imputed_825,COMBINE,565.8816741,-1.413050101,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22416841,Taterillus_lacustris,Taterillus_lacustris,Taterillus_lacustris,,39525.99703,39525.99703,0,-1.690228076,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,50.1,-0.14346981,Reported,PHYLACINE 1.2.1,1.055852852,-0.585905973,Imputed_825,COMBINE,585.7558159,-1.369017094,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
115163896,Thryonomys_swinderianus,Thryonomys_swinderianus,Thryonomys_swinderianus,,8120794.577,8120794.577,0,0.71029386,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,3180,-0.142076264,Reported,PHYLACINE 1.2.1,13.28,0.282519576,Imputed_825,COMBINE,837.31,-0.913237206,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50197518,Tragelaphus_derbianus,Tragelaphus_derbianus,Tragelaphus_derbianus,,407299.6014,407299.6014,0,-0.638735447,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,680000,0.159268811,Reported,PHYLACINE 1.2.1,534,1.549579737,Imputed_825,COMBINE,3424.59013,0.88357485,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No
115165242,Tragelaphus_scriptus,Tragelaphus_scriptus,Tragelaphus_scriptus,,12998960.98,12998960.98,0,0.922360962,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,43250.4,-0.124235453,Reported,PHYLACINE 1.2.1,150.5,1.115203149,Imputed_825,COMBINE,1914.548167,0.141782309,Imputed_825,COMBINE,,Least Concern,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
115164901,Tragelaphus_spekii,Tragelaphus_spekii,Tragelaphus_spekii,,4524955.251,4524955.251,0,0.446666674,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,77999.2,-0.108764014,Reported,PHYLACINE 1.2.1,157.5,1.13079639,Imputed_825,COMBINE,2746.500967,0.602096773,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No
97168578,Trichechus_senegalensis,Trichechus_senegalensis,Trichechus_senegalensis,,523129.0803,523129.0803,0,-0.525913781,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,454000,0.058645326,Reported,PHYLACINE 1.2.1,1963.454886,1.996177927,Imputed_825,COMBINE,10950,2.366340164,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
156932432,Tursiops_truncatus,Tursiops_truncatus,Tursiops_truncatus,,784873.5732,784873.5732,0,-0.343033548,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,175000,-0.065575701,Reported,PHYLACINE 1.2.1,1551.44512,1.915396814,Imputed_825,COMBINE,6427.88,1.686806475,Imputed_825,COMBINE,,Least Concern,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No
22400326,Uranomys_ruddi,Uranomys_ruddi,Uranomys_ruddi,,4396897.1,4396897.1,0,0.433725319,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,40.4,-0.143474129,Reported,PHYLACINE 1.2.1,0.77,-0.694193281,Imputed_825,COMBINE,619.8973564,-1.296750185,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
16813736,Vulpes_pallida,Vulpes_pallida,Vulpes_pallida,,4486896.599,4486896.599,0,0.442859176,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,2800,-0.142245454,Reported,PHYLACINE 1.2.1,25.93108,0.512044178,Imputed_825,COMBINE,1529.35,-0.144778957,Imputed_825,COMBINE,,Least Concern,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No
45207915,Xenogale_naso,Herpestes_naso,Herpestes_naso,,2700630.618,2700630.618,0,0.214007365,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,502.4,-0.14326843,Reported,PHYLACINE 1.2.1,26.44908,0.518828264,Herpestes naso reclassed,Imputted,2641.875,0.552551889,Herpestes naso reclassed,Imputted,,Least Concern,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No
115167168,Xerus_erythropus,Xerus_erythropus,Xerus_erythropus,,9531138.707,9531138.707,0,0.782480569,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,600,-0.143224975,Reported,Combine database,6.68,0.046835503,Imputed_825,COMBINE,1103.687,-0.560879714,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50379111,Ziphius_cavirostris,Ziphius_cavirostris,Ziphius_cavirostris,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,4775000,1.982512929,Reported,PHYLACINE 1.2.1,2004,2.003188538,Imputed_825,COMBINE,8266.053446,2.007649085,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No
